10.165787529130773, 695.7535660361892
10.758585489497902, 578.4521662209974
11.18918750485955, 517.8129948844457
11.288962659471167, 763.8608067360683
11.638575725512833, 658.8886447679608
11.947004844984923, 600.7730035495008
12.643848463460273, 518.3219957360873
13.381619229524427, 472.7207853795827
13.738168142763744, 624.1303165876234
13.680730333464727, 991.3460539635118
14.668621943419303, 724.1236674377445
15.660444563669435, 636.4599207533463
16.007347098496393, 794.8964771336268
16.503201794498157, 698.4687460657111
16.57644438109325, 825.1059221315134
17.239658619063686, 711.7672121954686
20.347112756483945, 483.17700667501214
30.12565905587312, 159.64715838720286
33.45012553202255, 127.95687172975542
36.65799251652944, 100.66574413281695
40.880525553921146, 76.32793963364962
44.025822975849714, 61.16166322327264
47.827847179324934, 46.3649380411615
52.188438852261704, 40.75906352977624
56.943000561676456, 30.332710717567824
61.05830779676616, 25.692570743663786
64.33735022153368, 21.36015170204278
70.50928127072207, 18.095761591779564
77.26840989209335, 12.97782493987903
83.21509839431687, 10.99293065551972
92.80171855879767, 8.64953059013932
92.44940141766932, 38.02472454037199
98.6962354129999, 29.908369430672515
109.1088420817804, 23.099506364928864
116.48381189027498, 19.20636544763433
122.20822367414823, 17.194167755503123
129.33546418974436, 14.56236057032418
135.68954548664317, 12.562918208026858
145.49693718849778, 10.83990509051865
154.6560045162381, 9.18102858009409
165.1119510379947, 7.92156605019858
173.9814761240666, 6.834158374320739
190.67298985952132, 5.897883390693475
200.91560922270838, 5.088270287699568
216.38140193785125, 4.472588770968975
231.00722213687104, 3.7187883184654593
243.41823414550456, 3.268240887516037
262.1575725510439, 2.9264524025554164
282.3335982339488, 2.478865948416048
304.07093559273056, 2.2610962898391063
320.40734273277127, 1.9871546084968783
342.0717670694533, 1.7465860066744843
362.0291737442288, 1.563710765134572
391.59984690919714, 1.3493414191948823
419.9128068158877, 1.2307578889022126
460.2050513106048, 1.1022014814502679
506.5556822435476, 0.9166639518164279
560.0295370119991, 0.8209732247336274
603.1513833599998, 0.7628402830266892
641.1469048531707, 0.7219899236938031
675.6071596373306, 0.6707482781388958
724.4591434123676, 0.6232308642740875
770.1018517111703, 0.6008763077529219
844.0079244625082, 0.5584067533467102
920.9712917417387, 0.5094040516013302
983.2775027943303, 0.49114956245775687
